"store_id","state","dept_id","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"CA_4","CA","HOUSEHOLD_2",-0.090707011734321,-0.0817709860438205,0.00514061391386618,0.0726872394647689,0.102146244297865,0.0607011958025797,0.0122637824852321,0.029544334025786,-0.0103411330260578,-0.0391572176684073,-0.0977329551410676,-0.00670354060137999
"TX_1","TX","FOODS_1",0.1013426945177,0.033351800445448,-0.0546487285841148,0.0331187396171585,0.0546862471968915,-0.00567523125162862,-0.00223044442764304,-0.0775813413092929,-0.0199444094986998,-0.0162947081676579,-0.150172144954695,0.0671140473619398
"TX_1","TX","FOODS_2",0.00827934403442016,0.0179564950968721,0.0353844243682374,-0.0281545738339065,-0.0331247804702599,0.00276634146610777,0.014405596950111,0.022587321746451,0.0135638797333858,-0.00834736471571289,-0.0502880285415197,0.000415786396448977
"TX_1","TX","FOODS_3",-0.0859245076645202,-0.0590932738352307,-0.0369080203561534,0.0179340585741604,0.0196727159090306,0.0674240406646982,0.0522036211409256,0.100685734698922,0.0392397469286253,-0.018041821683447,-0.0710213727706188,-0.0367039844955701
"TX_1","TX","HOBBIES_1",-0.0643753605593805,0.0165434231867421,-0.0019134275609066,0.0610803842298082,0.0376594360408803,0.0601431046407496,0.0478842399416208,0.00215278090706133,-0.0795724680910606,-0.0809724820903613,-0.0123159058186452,-0.0176814228315985
"TX_1","TX","HOBBIES_2",-0.0839864175023262,-0.0183700902754439,-0.144307816788702,-0.106643898207466,0.121678101558199,-0.273462265847825,-0.304721280870921,-0.107219166899951,-0.0123656341724581,0.424848172250287,0.165768208655737,0.132385763957532
"TX_1","TX","HOUSEHOLD_1",-0.066131221217814,0.050179659209013,0.0340111850803074,-0.004318599292373,-0.0350643518150066,-0.0156308612998073,-0.0312790302073148,0.0287887265435347,0.0494102634190758,-0.00506656661263677,-0.0112367280104776,-0.00510386013561676
"TX_1","TX","HOUSEHOLD_2",-0.0418704210118306,0.0399528048674641,0.0643481012611697,0.0711292781587256,0.0536919651928028,0.0226397477469099,-0.0214126083759915,0.0153815157972297,-0.0389844062189398,-0.0686928956852037,-0.10477257989185,-0.0509671204015879
"TX_2","TX","FOODS_1",0.0140919730144818,0.0898680246050261,0.0113583285083937,-0.0482065356922605,-0.060434501486357,-0.0412750044303342,0.0373224767183218,-0.00864318321889833,-0.0234201516569304,0.00633827974656185,-0.102078622792613,0.107640412751663
"TX_2","TX","FOODS_2",0.0227538975737485,0.0539216616060481,0.0416268604695494,-0.0512675991812994,-0.0682306585977678,-0.00240201062223396,-0.00338198439610332,0.0268342389387287,0.0181127708873426,0.0129131868987723,-0.0282710756999338,-0.0283882256101134
"TX_2","TX","FOODS_3",-0.0832872368937368,-0.0428304492476292,-0.0247403470118252,-0.0105904857506832,-0.00833689169566341,0.0814930248073424,0.0653145582983512,0.0923912533470347,0.0399135705315723,-0.0100412021347962,-0.0651102837978093,-0.0383252787562028
"TX_2","TX","HOBBIES_1",-0.0568869263752481,0.0170376565144655,-0.0137591309296121,0.0384182042883143,0.0457707530929321,0.0761915705298706,0.0402121531446201,-0.0187219754538227,-0.0421703970003071,-0.0360597457362039,-0.045382871712954,-0.027050509651973
"TX_2","TX","HOBBIES_2",-0.0640888026869209,0.0297488201394812,-0.0540420261237351,-0.103331244136012,0.0350226739148116,-0.365342246972409,-0.309832655274611,-0.081393416385691,-0.00283610171985413,0.403030388449751,0.111765138592787,0.187275417824597
"TX_2","TX","HOUSEHOLD_1",-0.0377806433878105,0.0680036789380175,0.00476758389097246,-0.00416228492834505,-0.0581148117823484,-0.038126897584015,-0.0145293733761375,0.0235972113751437,0.0532839401094459,0.030648620376232,-0.0194569536402437,-0.015113014418363
"TX_2","TX","HOUSEHOLD_2",-0.109889562613895,0.0691769033910281,0.0773310614129213,0.0628660247222689,0.0430059631459013,0.0209122771886201,0.0280718842378439,0.054308515287046,-0.0354173809061981,-0.0645180232490508,-0.147555560566292,-0.0754183805610988
"TX_3","TX","FOODS_1",0.0795360537333789,0.119556691283303,0.0306400132048032,-0.00252595200589088,-0.00396647758625998,-0.0975247367990338,-0.087542325295713,-0.137675640368094,-0.132081475022295,-0.0317773237585364,-0.0369716886896306,0.217346195291118
"TX_3","TX","FOODS_2",0.0408366348467722,0.0113291024876502,0.0139878111779673,-0.0598812030831359,-0.040135219902354,-0.0265976144034654,0.00967099569935065,0.0182168914312211,0.0193795505302767,0.0358301963890194,0.0104747132310891,-0.0291198145450914
"TX_3","TX","FOODS_3",-0.0965449725320994,-0.0571243423618755,-0.0310568217610993,-0.0116053716799918,0.00832109623940205,0.0727425949647811,0.0807876686879942,0.130570295293347,0.0547268071975939,-0.00409141262251952,-0.0834503805028283,-0.0798286932647062
"TX_3","TX","HOBBIES_1",-0.00232366325153975,0.0191317504704076,-0.0125502701569122,0.0448582941505523,0.0409872980731588,0.0301021423489787,-0.00260771352697442,-0.0334376807945131,-0.0819925655905939,-0.00923999521251212,-0.00721176912508836,-0.00690744354970864
"TX_3","TX","HOBBIES_2",0.0160148565264459,0.0643319415558865,-0.0758765357530824,0.033271918549265,0.0101228921557292,-0.309086847462344,-0.385854096195513,-0.263088077841229,-0.068579645691232,0.422975247830311,0.188257269095772,0.0921261919891596
"TX_3","TX","HOUSEHOLD_1",-0.0696695191199586,0.0369149854842155,0.00159396786033636,0.0134765490270285,-0.0232469172506421,-0.0211476051755343,-0.0446083088283074,0.042782081149814,0.0789454060156669,0.0423671832745144,-0.0284405392241944,-0.0417192959569083
"TX_3","TX","HOUSEHOLD_2",-0.0996240060795561,0.0703177965336254,0.0501711868314694,0.0458944793893482,0.0577639412853417,0.0121932368871904,-0.00658784797314636,0.0247067052938745,-0.0271842365538057,-0.0320523076421127,-0.0790497770227804,-0.0714087522199007
"WI_1","WI","FOODS_1",-0.040989792387526,-0.0108598253991177,0.0375003212607207,0.00201047271423714,0.00455434102745597,0.00951180603150894,0.0280610312546692,0.0250491934053291,0.00748170036300006,-0.0609023000722577,-0.184366892087782,0.145050679510201
"WI_1","WI","FOODS_2",0.201494910306061,0.0783859624997335,0.0323432840522783,0.0121108125890558,-0.0293801336625865,-0.206779871046487,-0.219208175483006,-0.183071840333945,-0.144247870168127,-0.0391482103051075,0.181694443002375,0.173164007232223
"WI_1","WI","FOODS_3",0.0549166444480141,0.00546565680277585,-0.0208745448199431,-0.0243723457725035,0.00476442060633843,0.00934958093000907,-0.00387932591409702,-0.0482741142250721,-0.0554113124693115,-0.0631786109597607,0.0345614459787708,0.103015459527656
"WI_1","WI","HOBBIES_1",-0.0104048829072246,0.0190624533530471,0.0231387696400264,0.0657382027207622,0.0184503144286899,0.0510303922332512,-0.00661352868862377,-0.063036232116855,-0.105239174071066,-0.0385810873967028,-0.0308268110771584,0.0425743973182582
"WI_1","WI","HOBBIES_2",-0.123500963478703,-0.047979946883679,-0.0067621290854308,-0.0602598040104666,-0.0585865758604067,-0.165855033904789,-0.219838121874213,-0.104046268784408,-0.136554556957007,0.239155632023321,0.210284943145813,0.33249877287292
"WI_1","WI","HOUSEHOLD_1",0.00900653725073322,0.0290899548713329,0.0333299697128225,0.00109903091404576,-0.0386335938287558,-0.0474738323392183,-0.00620059823101232,0.052880709349566,0.0279956104128246,-0.0458903468182455,0.0119750126197687,-0.03984456010438
"WI_1","WI","HOUSEHOLD_2",-0.0224149281914109,0.0572479229714629,0.0937294876541626,0.0961623004016648,0.0538554197995795,0.0236075583533363,-0.015048009438299,-0.0157970330675614,-0.149526220787207,-0.194464388276259,-0.04716044915815,0.0233416786889055
"WI_2","WI","FOODS_1",-0.00559617046331129,0.0312060385166644,-0.0434821029316406,0.0124534271050428,0.0219521611895073,0.0142166694302851,-0.00667101837525666,-0.0231202138464265,0.0262574462207224,-0.0290577460159664,-0.085438561539344,0.0793075145067285
"WI_2","WI","FOODS_2",0.0664239988109462,0.0157613563594347,-0.0013915338883239,0.000363844798321634,-0.0169111014684708,-0.105977806379498,-0.0942127772192346,0.0122566629564879,0.0436314765761704,0.0306440658174163,0.0197146247392813,0.0146765468071697
"WI_2","WI","FOODS_3",0.0659707374356451,0.0615685629857954,-0.0248526852601771,-0.0418835504388284,-0.0732842663501827,-0.0194078085678973,0.00425551868921001,-0.00223466883250156,0.0125671835517549,0.0168585938701124,-0.0125903147496902,0.0184848287062626
"WI_2","WI","HOBBIES_1",-0.0225602903469068,0.0556060403325437,0.0172829758874754,0.0474500463683412,0.0571780857370386,0.0392016285792275,-0.0321573554319345,-0.0598401104791208,-0.0693867854784164,-0.000968027851883236,-0.0554400143540295,-0.0160958994678127
"WI_2","WI","HOBBIES_2",-0.191974599762738,-0.0319396422772292,-0.0337076751132197,-0.0968329013100318,-0.101043790828527,-0.210547684437716,-0.242964720676706,-0.0651882017475603,-0.0839380292977634,0.473210096176542,0.0793690258154815,0.289255445546903
"WI_2","WI","HOUSEHOLD_1",-0.0608219983382634,0.108198075496711,-0.0161331128168045,-0.0320457290001633,-0.07209828564138,-0.0680593142755439,-0.0255309206041213,0.104579580596973,0.105094581907934,0.045086646609832,-0.04668566460265,-0.0645501490975879
"WI_2","WI","HOUSEHOLD_2",-0.0828529106041826,0.115152733708253,0.0624207059023862,0.0274696919581358,0.0183648252079809,-0.00437034610299862,-0.0446952960996851,0.0748413698713062,0.017900240941985,-0.0393548294683677,-0.0898308346418417,-0.11964871530382
"WI_3","WI","FOODS_1",0.0646912010203297,0.129218545525507,-0.0222576075867013,-0.0173711594216973,0.0147668244769501,-0.0671241300367722,-0.0775688968582776,-0.07713895290973,-0.0156667871344653,-0.00605632234974984,-0.0779736540288048,0.112645857739372
"WI_3","WI","FOODS_2",0.106376164570407,0.143544640853009,0.0625139175410503,0.00794135115139567,-0.0595224924289906,-0.125222378782387,-0.133034449314004,-0.080093933529468,-0.0287856625088687,-0.0170023954399862,0.016998498869261,0.0392851052755714
"WI_3","WI","FOODS_3",0.000797960657539898,0.0534469535313691,0.0268879656827205,-0.0222663709109646,-0.0258725281092361,-0.0046283568923815,0.0309478935421447,-0.0109760375479032,0.00314249204697579,-0.0178810174271914,-0.0235351806604192,-0.0186214373676137
"WI_3","WI","HOBBIES_1",-0.0522206263220124,0.0453254349524143,0.0326566147089655,0.0357126345220098,-0.030620084665194,0.0299331887810243,-0.0235832189990874,-0.0160497833354385,-0.0505580759210357,0.0140695833551058,-0.0200164008428305,0.0163295184132595
"WI_3","WI","HOBBIES_2",-0.0940782211118617,0.0527563336208999,0.0992512649096778,0.0554598930346207,0.0100694979154042,-0.156274382921531,-0.246052254577031,-0.19815683067308,-0.137267176316978,0.228397207457003,0.13366798613923,0.0947181655786931
"WI_3","WI","HOUSEHOLD_1",-0.0424588694357591,0.0808028892480132,0.0624174749045401,-0.0324728809670121,-0.0764419143492494,-0.0497653759349215,-0.0409969062330877,0.0433641962103668,0.0665584751203859,0.0388157615110753,-0.0203416206567363,-0.0529792732199874
"WI_3","WI","HOUSEHOLD_2",-0.0564998758716996,0.137075153690239,0.103444803698067,0.0739134681490566,0.0312558910490861,0.0104995212802331,-0.0336379410402953,0.00060037433940386,-0.0846872528807715,-0.0949166045603376,-0.120147995565366,-0.0643410615779514
